Start(Malay Peninsula Standard Time);Stop(Malay Peninsula Standard Time);Trend_Period;Vrms_AN_max;Vrms_BN_max;Vrms_CN_max;Vrms_AB_max;Vrms_BC_max;Vrms_CA_max;Irms_A_max;Irms_B_max;Irms_C_max;PowerP_A_max;PowerP_B_max;PowerP_C_max;PowerP_Total_max
2022-08-03 12:40:00.000;2022-08-03 12:45:00.000;300;237.093;236.891;238.433;409.663;411.991;412.34;85.9956;86.505;87.5857;18817.1;18639.8;19100.3;56557.3
2022-08-03 12:45:00.000;2022-08-03 12:50:00.000;300;236.976;236.698;238.314;409.374;411.699;412.179;75.7253;76.159;72.8506;16702.9;16462;15883.8;49048.7
2022-08-03 12:50:00.000;2022-08-03 12:55:00.000;300;237.067;236.796;238.348;409.573;411.798;412.266;73.4341;74.436;70.9773;16279.5;16200;15498;47977.4
2022-08-03 12:55:00.000;2022-08-03 13:00:00.000;300;236.644;236.401;237.988;408.837;411.172;411.591;82.0392;83.0694;83.2306;18062.1;17987.6;18063.4;54113.1
2022-08-03 13:00:00.000;2022-08-03 13:05:00.000;300;237.268;236.955;238.462;409.924;411.997;412.539;88.745;92.817;85.0891;19627.1;20308.6;18577.4;58513
2022-08-03 13:05:00.000;2022-08-03 13:10:00.000;300;237.712;237.513;238.978;410.783;412.981;413.324;84.1992;87.0719;84.0508;18336.1;18508.2;18054.5;54898.8
2022-08-03 13:10:00.000;2022-08-03 13:15:00.000;300;237.493;237.425;238.742;410.564;412.733;412.85;84.8682;87.7288;83.662;18419.4;18643.7;17946.8;55009.9
2022-08-03 13:15:00.000;2022-08-03 13:20:00.000;300;237.375;237.237;238.815;410.169;412.669;412.907;74.1403;77.4529;73.644;15831.4;16100.8;15443.2;47375.4
2022-08-03 13:20:00.000;2022-08-03 13:25:00.000;300;237.297;237.105;238.807;409.929;412.553;412.885;75.3305;78.2039;72.3137;16108.3;16249.5;15117.2;47475
2022-08-03 13:25:00.000;2022-08-03 13:30:00.000;300;237.532;237.256;238.829;410.363;412.617;413.093;77.3016;83.1311;74.5465;16689;17586.2;15790.7;50065.8
2022-08-03 13:30:00.000;2022-08-03 13:35:00.000;300;237.486;237.389;238.721;410.527;412.672;412.84;79.5333;84.7808;81.8234;17373.9;18176.7;17758.3;53309
2022-08-03 13:35:00.000;2022-08-03 13:40:00.000;300;237.551;237.408;238.834;410.558;412.787;413.034;86.9226;90.1799;86.0426;19038.1;19342.4;18754.1;57134.7
2022-08-03 13:40:00.000;2022-08-03 13:45:00.000;300;237.392;237.25;238.711;410.263;412.554;412.799;86.0305;88.9579;82.9561;18884.1;19096.8;17981;55961.8
2022-08-03 13:45:00.000;2022-08-03 13:50:00.000;300;237.023;236.853;238.272;409.633;411.801;412.095;82.0218;86.2604;77.6643;17847.2;18453;16599.7;52900
2022-08-03 13:50:00.000;2022-08-03 13:55:00.000;300;236.767;236.375;238.031;408.923;411.12;411.796;75.0671;81.891;72.3976;16498.6;17856.9;15762.7;50118.1
2022-08-03 13:55:00.000;2022-08-03 14:00:00.000;300;236.538;236.253;237.824;408.638;410.871;411.364;94.598;100.017;91.3195;20881.2;21924.5;20119.6;62925.3
2022-08-03 14:00:00.000;2022-08-03 14:05:00.000;300;236.478;236.235;237.769;408.581;410.822;411.241;91.7362;99.362;89.6398;20475.2;22078.5;20035.7;62589.5
2022-08-03 14:05:00.000;2022-08-03 14:10:00.000;300;236.598;236.46;237.889;408.909;411.152;411.388;72.1024;80.1106;76.956;16074.5;17768.6;17197.3;51040.4
2022-08-03 14:10:00.000;2022-08-03 14:15:00.000;300;236.77;236.51;238.058;409.067;411.305;411.753;69.1167;78.1623;66.5552;15419.9;17375.2;14829.9;47625.1
2022-08-03 14:15:00.000;2022-08-03 14:20:00.000;300;236.803;236.405;237.866;409.096;410.943;411.63;65.7809;76.3489;63.3268;14652;16967.1;14024.8;45643.9
2022-08-03 14:20:00.000;2022-08-03 14:25:00.000;300;236.694;236.388;237.769;409.007;410.875;411.403;68.1472;76.3734;67.3191;15143.3;16905.2;14953.1;47001.6
2022-08-03 14:25:00.000;2022-08-03 14:30:00.000;300;236.609;236.376;237.778;408.889;410.919;411.321;69.8103;78.2296;71.7505;15371.1;17342.7;15925.7;48639.5
2022-08-03 14:30:00.000;2022-08-03 14:35:00.000;300;236.995;236.636;238.177;409.404;411.458;412.078;72.1994;79.7835;70.3374;15899.8;17671.4;15532.9;49104
2022-08-03 14:35:00.000;2022-08-03 14:40:00.000;300;237.23;236.844;238.379;409.8;411.796;412.461;70.618;78.7166;69.0753;15502.4;17420.6;15190.5;48113.5
2022-08-03 14:40:00.000;2022-08-03 14:45:00.000;300;237.304;236.858;238.446;409.863;411.848;412.616;69.1152;79.3251;68.425;15056;17473.6;14956.3;47485.8
2022-08-03 14:45:00.000;2022-08-03 14:50:00.000;300;237.301;236.882;238.414;409.907;411.84;412.562;66.598;76.6464;66.1176;14703.9;16932.3;14457.6;46093.7
2022-08-03 14:50:00.000;2022-08-03 14:55:00.000;300;237.143;236.744;238.362;409.593;411.711;412.399;66.0046;70.7788;62.2547;14640.4;15504.2;13661.6;43806.2
2022-08-03 14:55:00.000;2022-08-03 15:00:00.000;300;237.123;236.755;238.346;409.592;411.719;412.351;41.9503;46.8663;38.4344;9245.51;10133.8;8347.4;27726.7
2022-08-03 15:00:00.000;2022-08-03 15:05:00.000;300;236.846;236.515;238.056;409.163;411.265;411.836;43.1758;47.2472;43.6227;9614.5;10304.1;9573.31;29491.9
2022-08-03 15:05:00.000;2022-08-03 15:10:00.000;300;236.944;236.766;238.153;409.51;411.609;411.917;38.5876;44.46;34.5265;8494.92;9644.82;7548.58;25688.3
2022-08-03 15:10:00.000;2022-08-03 15:15:00.000;300;237.199;236.989;238.402;409.917;412.008;412.37;34.2832;43.7111;31.4727;7492.61;9507.29;6794.26;23794.2
2022-08-03 15:15:00.000;2022-08-03 15:20:00.000;300;237.418;237.283;238.654;410.364;412.511;412.744;35.8979;41.9783;33.5055;7632.46;8964.12;7173.58;23770.2
